smiles
C1=COC=CC1=O
C1=CNC(N=C1)=O
C1=CN=CNC1=O
C1=CC(NN=C1)=O
C1=CN=CC(N1)=O
C1CC=CC(C1)=O
C1CC2CCC1C2
C1CC2(C1)CCC2
C=C1CCCCC1
C1=CC=[S+]C=C1
C1=CC(NC1=O)=O
C1C(NC=NN=1)=O
C=C1CNCC1=O
C1CC(NC=C1)=O
C1CC2CNCC12
C1CC2CC1CN2
C1CC2(C1)CNC2
C=C1CCCNC1
C1C2CC1CNC2
C1CNCC12CC2
C1CNCC2CC12
C1CC2CCC1N2
C=C1CCNCC1
C1CCC(CC1)=N
C1CC(C(C1)=O)=O
C1CC(NN=C1)=O
C1CCC(CC1)=O
C1CC2(C1)COC2
C1CNCCC1=N
C1CCCCCC1
C1CC(NC1=O)=O
C1C(CNC1=O)=O
C1CNC(C1=O)=O
C1CCNC(C1)=O
C1C2COC1CN2
C1CNCCC1=O
C1C2(CN1)COC2
C1C2CNCC1O2
C1CNC(=N)NC1
C1CCCNCC1
C1C(=N)N=CS1
C1=CNC(N1)=S
C1C(NC(N1)=O)=O
C=C1CCSC1
C1CCOC(C1)=O
C1CC(COC1)=O
C1CNC(CN1)=O
C1CC(NNC1)=O
C1CNC(=N)OC1
C1CNCCNC1
C1=CSC(N1)=O
C1C(N=CS1)=O
C1=CSNC1=O
C1=COC(N1)=S
C1NC(NN=1)=S
C1C(NC(=O)O1)=O
C1(NC(NN1)=O)=O
C1COCC(N1)=O
C1CNCCOC1
C1CC(=O)SC1
C1CSC=CO1
C1CSC(=N)N1
C1CCSCC1
C1CSCCN1
C1Cc2ccccc12
C1CSCS1
C1=CC=CC(C=C1)=O
C1=CC(C=CC1=N)=N
C1CO[P+](=O)O1
c1coc2cc[nH]c12
C1=CC(C=CC1=N)=O
c1cnn2cc[nH]c12
C1=CC(C=CC1=O)=O
C1CC1c1ccn[nH]1
C1CC1c1cn[nH]c1
C1CC1c1cc[nH]n1
C1Cc2c[nH]nc2C1
C1CC1c1ncc[nH]1
C1Cc2cn[nH]c2C1
C1Cc2nccn2C1
C=C1CC2CCC1C2
C1C=CN2C(C[C@@H]12)=O
C1CC1c1cnco1
C1CC1c1ccno1
C1CC1c1ccon1
C1Cc2conc2C1
C1CC1c1c[nH]nn1
C1Cn2c(ccn2)N1
C1Cn2ccnc2N1
C1Cc2nncn2C1
C1CC2C=CCC1N2
C1CC2CC1CC2=N
C1CNCC1=C1CC1
C1CC(C=CC1=O)=O
C1CC1c1ncon1
C1CC1c1ncno1
C1CC1c1nnco1
C1CC2CC1CC2=O
C1CC2(C1)CC(C2)=O
C1CC2CCC1CC2
C1CCC2(C1)CCC2
C1CCC2(CC1)CC2
C=C1CCCCCC1
C1C=CNC(C=1)=S
C1C=NC(NC=1N)=O
C1CC12CC(NC2)=O
C1CC2CC1C(N2)=O
C=C1CNCCC1=O
C1CN2CCC1CC2
C1CC2CCC(C1)N2
C1CC(C1)NC1CC1
C1CC(C1)N1CCC1
C1CC2CNCC2C1
C1CNCCC12CC2
C1CCNC2(C1)CC2
C1CC2CCC1CN2
C1CCN(C1)C1CC1
C=C1CCCNCC1
C1CC2(CC2)CNC1
C1CC2CC1CNC2
C1CC2(C1)CCCN2
C1=CNC(N=C1)=S
C1C(C=COC1=O)=O
C1=CNC(NC1=O)=O
C1(=C(C(C1=O)=O)N)N
C1=CNC(C(N1)=O)=O
C1=CC(NNC1=O)=O
C1C(NC=NC1=O)=O
C1CC(CC(C1)=O)=O
C1C[C@@H](C2CC2)OC1
C1C2CNCC2CN1
C1CNC2CNCC12
C1CN2CCN1CC2
C1CN2CCNC1C2
C1C(NC(NN=1)=O)=O
C1CC(NC(C1)=O)=O
C1C2N(CCO2)C1=O
C1C2C(=O)OC1CN2
C1CCC(NCC1)=O
C1C2COCC2CN1
C1CC2COCC1N2
C1CC2CNCC1O2
C1CC(CCNC1)=O
C1(C(NC(N1)=O)=O)=O
C1C(NCC(N1)=O)=O
C1CNC(NC1=O)=O
C1CNC(C(N1)=O)=O
C1COCCC12CO2
C1CNCCNC1=O
C1C(NC(CO1)=O)=O
C1C2CSC1CN2
C1COCCNC1=O
C1CNC(COC1)=O
C1C(NC(N1)=S)=O
C1C(=N)NC(=O)S1
C1C(NC(=N)S1)=O
C1CNC(=N)SC1
C1C2COC(O1)OC2
C1COC2C1OCO2
C1C=Cc2ccccc12
C1CCCSCC1
C1=CSC(N1)=S
C1C(NC(=O)S1)=O
C1CSCC(N1)=O
C1NCNC(N1)=S
c1ccc2c(c1)cc[nH]2
c1ccn2cccc2c1
C1C=Nc2ccccc12
C1C=Nc2ccccc12
C1CNCCSC1
C1C=CCS1(=O)=O
C1CS(C=C1)(=O)=O
c1ccc2c(c1)cco2
c1ccc2c(c1)nc[nH]2
c1ccc2c(c1)cn[nH]2
c1cc2c(cc[nH]2)nc1
c1c[nH]c2ccncc12
c1cncc2c1cc[nH]2
c1cc2cc[nH]c2nc1
c1cc2ncccn2c1
c1cc2cnccn2c1
c1cc2ccncn2c1
c1cc2cccn2nc1
c1ccn2c(c1)ccn2
c1ccn2cncc2c1
c1ccn2ccnc2c1
c1cc2ccnc2[nH]c1
c1ccc2c(c1)c[nH]n2
c1ccc2c(c1)nc[nH]2
C1CC1c1ccccc1
C1Cc2ccccc2C1
C1CSC(N1)=S
c1ccc2c(c1)nco2
c1ccc2c(c1)cno2
c1cc2c(cco2)nc1
c1coc2ccncc12
c1ccc2c(c1)nn[nH]2
c1ccn2c(c1)cnn2
c1c[nH]c2c1cncn2
c1c[nH]c2cncnc12
c1cc2c(nc1)nc[nH]2
c1cnc2ccnn2c1
c1cc2cncn2nc1
c1cc2nccn2nc1
c1cncn2ccnc12
c1cn2ccnc2cn1
c1cnc2nccn2c1
c1ccn2cnnc2c1
c1cc2c(nc1)[nH]cn2
c1cnn2ccncc12
c1cncc2c1cn[nH]2
c1ccn2c(c1)ncn2
c1cncc2c1nc[nH]2
c1cc2cn[nH]c2nc1
c1cncc2cn[nH]c12
c1ccc2c(c1)n[nH]n2
c1cncn2c1ccn2
c1cc2cnnc2[nH]c1
C1CC1c1cccnc1
C1CC1c1ccccn1
C1Cc2cccnc2C1
C1CNc2ccccc12
C1c2ccccc2CN1
C1CCS(C1)(=O)=O
c1cc2c(nc1)ocn2
c1cc2cnoc2nc1
c1coc2c1cncn2
c1ccc2c(c1)non2
c1cc2c(nc1)nn[nH]2
c1c2c(ncn1)nc[nH]2
c1cc2nncn2nc1
c1cn2cnnc2cn1
c1cnc2ncnn2c1
c1c2c[nH]nc2ncn1
c1c2cn[nH]c2ncn1
c1c2c(ncn1)[nH]cn2
c1cnc2nncn2c1
C1COc2ccccc12
C1[C@@H](c2ccccc2)O1
C1CC1c1ccncn1
C1CC1c1ncccn1
C1Cc2ccnnc2C1
C1Cc2cncnc2C1
C1CC1c1cnccn1
C1CNc2cccnc12
C1CNc2ccncc12
C1c2cccnc2CN1
C1CC1c1cccnn1
C1c2ccncc2CN1
C1CNS(C1)(=O)=O
C1CS(CN1)(=O)=O
c1c2c(ncn1)[nH]nn2
c1ncn2cnnc2n1
c1cc2nnnn2nc1
C1c2cncnc2CN1
C1CCc2c(C1)cc[nH]2
C1CNS(N1)(=O)=O
C1Oc2ccccc2O1
C1C=COc2c1cn[nH]2
C1CCc2c(C1)cco2
C1CCc2cocc2C1
C1CC1Cc1ccco1
C1CC2C3CC(C13)C2=O
C1CCc2c(C1)nc[nH]2
C1CC(C1)n1ccnc1
C1CCn2cncc2C1
C1CC(C1)n1cccn1
C1CCn2c(C1)ccn2
C1CCc2c(C1)cn[nH]2
C1CC1Cn1cccn1
C1CCn2ccnc2C1
C1CCc2c(C1)c[nH]n2
C1Cn2cccc2CN1
C1CC1Cn1ccnc1
c1csc2c[nH]cc12
C1NN=Nc2cncn12
C1CC(C1)c1cnco1
C1CCc2c(C1)cno2
C1CCc2c(C1)con2
C1CC2CC1C(C2=O)=N
C1CC(C1)n1ccnn1
C1CC1Cn1ccnn1
C1CCn2cnnc2C1
C1CNCc2c[nH]nc12
C1Cn2c(CN1)ccn2
C1CNCc2cn[nH]c12
C1C(CN1)n1ccnc1
C1CNc2nccn2C1
C1CNCc2c1nc[nH]2
C1Cn2ccnc2CN1
C=C1CC2CCC(C1)N2
C1CNCCC1=C1CC1
C1CC2C3CNC2CC13
c1cn2ccsc2n1
c1csc2cn[nH]c12
C1CC1c1ccsc1
C1CC1c1cccs1
C1Cc2ccsc2C1
C=C1C(CCCC1=O)=O
C1CC2CC1C(C2=O)=O
C1CNCc2conc12
C1CNCc2c1ocn2
C1Cn2c(ccn2)OC1
C1COCc2cn[nH]c12
C1CNCc2cnoc12
C1C(CN1)n1ccnn1
C1C(CN1)n1nccn1
C1CNc2ncnn2C1
C1CC2(CCC1=O)CC2
C1CCC2C(C1)CC2=O
C1CC2C3COC2CC13
C1CCC2C(C1)NC=N2
C1CC2CCCC(C1)C2
c1nc2n(ccs2)n1
c1csc2nncn12
C1CC1c1cscn1
C1Cc2c(C1)scn2
C1CC1c1nccs1
C1Cc2csnc2C1
C1c2ccsc2CN1
C1CC1N1C=NNC1=O
C1CC1C1NC(NN=1)=O
C1C(CN1)c1ncno1
C1CC2CC1CNC2=O
C1CC2CCC1C(N2)=O
C1CC(N(C1)C1CC1)=O
C1CN(C1)C(C1CC1)=O
C1CC2CC(CC1N2)=O
C1CN=C(C2CC2)OC1
C1COCC\1=N/C1CC1
C1CC(C1)CN1CCC1
C1CCN(C1)CC1CC1
C1CNCCC1C1CC1
C1CC(C1)N1CCCC1
C1CC(C1)NCC1CC1
C1CCC2CNCC2C1
C1CCC2C(C1)CCN2
C1CC2(CCNC1)CC2
C1CCC2(CC1)CNC2
C1CC1c1ncsn1
C1CC1c1ncns1
C1CC1c1nncs1
C1c2cn[nH]c2CS1
C1c2c[nH]nc2CS1
C1CN2C=CSC2=N1
CC1=CNC(NC1=O)=O
C1C(NCC12CNC2)=O
C1C[C@H]2NCCN2C1=O
C1C[N+](C1)=C1CCOC1
C1CC2(C1)CCOCC2
C1CC(C1)OCC1CC1
C1CC(C1)OC1CCC1
C1CCC2C(C1)CCO2
C1CN(C1)[C@H]1CCNC1
C1CCN(C1)C1CNC1
C1C[C@H]2CNCCN2C1
C1CNCCC12CNC2
C1c2conc2CS1
C1CSc2nncn12
C1CC2C(NCC1O2)=O
C1CC2C(C1)OCCN2
C1CC2COCC(C1)N2
C1=CNC(NC1=O)=S
C1=CNC(NC1=S)=O
C=C1C(NC(=N)S1)=O
C=C1C(=O)OCOC1=O
C1C(NC(NC1=O)=O)=O
C1CN2CCSC2=N1
c1ccc2ccccc2c1
C1CCC2(C1)OCCO2
C=C1C(NC(=O)S1)=O
C1C(NC(NN=1)=S)=O
C1C(N2CCS[C@@H]12)=O
c1ccc2c(c1)cccn2
c1ccc2cnccc2c1
c1ccc2cnccc2c1
C1C2(CN1)COCOC2
c1ccc2c(c1)ccnn2
c1ccc2c(c1)cncn2
c1ccc2c(c1)nccn2
c1ccc2cnncc2c1
c1cc2cnccc2nc1
c1cc2cccnc2nc1
c1cc2c(cccn2)nc1
c1cc2ccncc2nc1
C1C=CCc2ccccc12
C1C(NC(CS1)=O)=O
C1CSCCNC1=O
c1cc2c(nc1)nccn2
c1cncc2cnncc12
c1cncc2c1cncn2
c1cc2cncnc2nc1
C1=Cc2ccccc2[O+]=C1
C1C=Cc2ccccc2N1
C1Cc2ccccc2C1=N
C=C1Cc2ccccc2N1
C1CN=Cc2ccccc12
C1=CNS(N=C1)(=O)=O
c1cnc2c(cncn2)n1
C1Cc2ccccc2C1=O
C1C=Cc2ccccc2O1
C1/C(=C\c2ccccc2)O1
C=C1Nc2ccccc2N1
C1c2ccccc2C(=N)N1
C1CCc2ccccc2C1
C1CC(C1)c1ccccc1
C1CC1Cc1ccccc1
C1C(NC(=S)S1)=O
C1C(Nc2ccccc12)=O
C1c2ccccc2C(N1)=O
C1C(c2ccccc2N1)=O
C1C(c2ccccc2O1)=N
c1cc(c2cc[nH]n2)[nH]c1
c1ccn(c1)c1ccn[nH]1
C1CNCc2ccccc12
C1Cc2ccccc2NC1
C1CCc2c(C1)cccn2
C1CN(C1)c1ccccc1
C1CCc2cnccc2C1
C1CS(C=CO1)(=O)=O
c1ccc2c(c1)ccs2
C1CSCCSC1
C1c2ccccc2C(=O)O1
c1cc(c2ccoc2)oc1
c1cc(c2ccco2)oc1
C1C(c2ccccc2O1)=O
C1CCS(CC1)(=O)=O
C1c2cccnc2C(N1)=O
C1=CNC(c2c1cc[nH]2)=O
c1cc(c2cn[nH]c2)oc1
c1cc(c2ccn[nH]2)oc1
c1ccc2c(c1)C(NN2)=O
C1C(Nc2cccnc12)=O
c1cocc1c1cn[nH]c1
c1ccc2c(c1)NC(N2)=O
c1cc(c2cc[nH]n2)oc1
C1C(N=C2C=CC=CN12)=O
C1C(C(CO)OC1O)O
c1c[nH]nc1c1cn[nH]c1
C1Cc2ccccc2OC1
C1COCc2ccccc12
C1CN(C1)c1ccccn1
C1CC(C1)c1ccncn1
C1CN(C1)c1cccnc1
C1Cc2ccncc2NC1
C1CCc2c(C1)cncn2
C1Cc2c(cccn2)NC1
C1CCc2c(C1)ccnn2
C1Cc2cccnc2NC1
C1Cc2cnccc2NC1
C1CC1Nc1cccnc1
C1CC1Nc1ccccn1
C1CNCc2cccnc12
C1CNc2ccccc2N1
C1CCc2c(C1)nccn2
c1ccc2c(c1)ncs2
c1ccc2c(c1)cns2
c1cncc2c1ccs2
c1csc2ccncc12
c1cc2ccsc2nc1
c1ccc2c(c1)ncs2
c1cc2c(ccs2)nc1
C1=CNC(c2c1cco2)=O
c1cc(c2cnoc2)oc1
c1ccc2c(c1)NC(=O)O2
c1cc(c2ccno2)oc1
C1c2ccncc2C(=O)O1
C1CS(CCN1)(=O)=O
C1NC(c2cc[nH]c2N=1)=O
C1=Cn2c(ccn2)C(N1)=O
c1cc2C(NNc2nc1)=O
C1=CN2C(=CC(N2)=O)N=C1
c1cc2c(NC(N2)=O)nc1
c1cc(c2ncon2)[nH]c1
C1=CNc2ccnn2C1=O
c1cc(c2ncno2)[nH]c1
C1=CNC=C2C1=NNC2=O
c1cc(c2nnc[nH]2)oc1
C1=Cn2ccnc2C(N1)=O
c1nc(c2c(n1)nc[nH]2)N
c1c2c(N)ncnc2[nH]n1
c1c(c[nH]n1)c1nnc[nH]1
C1CC2=CC=CC(N2C1)=O
C1CC1N1C=CC=CC1=O
C1COc2ccccc2N1
C1CC2C=CC(NC=2C1)=O
C1CC(c2ccoc2C1)=N
C1COCc2cccnc12
C1CN(C1)c1ccncn1
C1CN(C1)c1ncccn1
C1CN(C1)c1cnccn1
C1CC1Nc1ccncn1
C1CC1Nc1ncccn1
C1C(CN1)c1cncnc1
C1CNCc2cncnc12
C1CN(C1)c1cccnn1
C1CNCc2c1cncn2
C1CNc2c(cccn2)N1
C1CC1Nc1cnccn1
C1CC(c2ccnn2C1)=N
C1CCC(C1)n1cccc1
c1cncc2c1scn2
c1csc2c1cncn2
c1csc2cncnc12
c1ccc2c(c1)nsn2
c1cc2cnsc2nc1
C1NC(c2ccoc2N=1)=O
c1cocc1c1nnco1
c1cc(c2nnco2)oc1
c1cc(c2ncon2)oc1
C1NC(c2c(cn[nH]2)N=1)=O
C1NC(c2cn[nH]c2N=1)=O
C1=NNC(c2ccnn12)=O
C1=Cn2c(cnn2)C(N1)=O
c1nc(c2c[nH]cn2)on1
c1c(c[nH]n1)c1ncon1
C1=CNc2ncnn2C1=O
C1NC(c2cn[nH]c2N=1)=O
c1c(c[nH]n1)c1ncno1
C1=Cn2cnnc2C(N1)=O
C1c2cn[nH]c2C(NN=1)=O
C1NC(c2c[nH]nc2N=1)=O
C1=CN=C2NC=NN2C1=O
C1=Cn2cnnc2NC1=O
C1=CNc2nncn2C1=O
C1=CN2C(N=C1)=NNC2=O
c1cn[nH]c1c1nnco1
c1c[nH]nc1c1nnco1
C1=CC2=NNC(N2N=C1)=O
C1=CNn2cnnc2C1=O
C1=Cn2c(cnn2)NC1=O
c1c(c2nnc[nH]2)nn[nH]1
c1nnc(c2nnc[nH]2)[nH]1
C1COc2ccccc2O1
C1CC(c2ccoc2C1)=O
C1c2ccccc2OCO1
C1CC1C1C=CC(NN=1)=O
C1CC2=CC(NN=C2C1)=O
C1CC1C1NC(C=CN=1)=O
C1COCc2ccnnc12
C1CC1C1=CC(NC=N1)=O
C1CC2=C(C1)N=CNC2=O
C1CC2C=NC(NC=2C1)=O
C1CC1N1C=CN=CC1=O
C1CCC(C1)n1cccn1
C1CC(C1)Cn1ccnc1
C1CCC(C1)n1ccnc1
C1CC(C1)Cn1cccn1
C1CCC(C1)c1cc[nH]n1
C1CN(C1)Cc1ccc[nH]1
C1CCc2cn[nH]c2CC1
C1C2CC3CC1CC(C2)C3
c1cnc2c(n1)ncs2
c1conc1c1ncon1
c1cnoc1c1nnco1
c1c2N=NNC(n2cn1)=O
c1nc(c2c[nH]nn2)on1
C1NC(c2c(N=1)[nH]nn2)=O
C1CNC(c2c1cn[nH]2)=O
C1Cc2cn[nH]c2NC1=O
C1Cn2c(ccn2)C(N1)=O
C1CC(=[c+]2ncco2)NC1
C1COCC1=[n+]1ccnc1
C1COCC1=[n+]1cccn1
C1COCC1=[c+]1cn[nH]c1
C1CC(=[c+]2cnco2)NC1
C1CCC(C1)c1cnco1
C1CC(C1)Cn1ccnn1
C1C(CN1)Cn1cccn1
C1CN(C1)Cc1cnc[nH]1
C1CC(C1)Cc1nnc[nH]1
C1C(CN1)Cn1ccnc1
C1CCc2nncn2CC1
C1CNC[C@H]1c1cc[nH]n1
C1CC2CC3(CC3)CC1N2
C1CC(C1)=C1CCNCC1
C1CNCCC12CC21CC1
C1Cc2c(ccs2)C1=O
C1CSc2cncnc12
C1C(n2c(NN=1)nnn2)=O
C1CCc2c(C1)ccs2
C1CC1Cc1cccs1
[B]1(c2cn[nH]c2)OCCO1
C1CC(=[c+]2ncon2)NC1
C1CC(=[c+]2ncno2)NC1
C1CN(C1)Cc1ccno1
C1CN(C1)Cc1cnoc1
C1CCC(C1)c1ncon1
C1CC[C@H]2C(C1)=NNC2=O
C1C(CN1)Cn1ccnn1
C1CNC[C@H]1n1ccnn1
C1C(CN1)Nc1cn[nH]c1
C1C(CN1)Cn1cncn1
C1CNC[C@H]1n1nccn1
C1C/C(=C/NC2CC2)NC1
C1CCC2(CC1)CCCC2
C1CNCc2ccsc12
C1CCc2c(C1)ncs2
C1CC(C1)c1nccs1
C1CNCc2c1ccs2
C1CC(=[c+]2nnco2)OC1
C1CN(C2CC2)C(C1=O)=O
C(C1CNC1)c1ncno1
C1CN(C1)Cc1nnco1
C1CN(C1)Cc1ncno1
C1CC(C1)C1NC(NN=1)=O
C1CC1CN1C=NNC1=O
C1CC1NCc1ncno1
C1CC1CN1C(NC=N1)=O
C1CNC[C@H]1c1ncon1
C1CCN2C(C1)=NNC2=O
C1CC(C1)NC(C1CC1)=O
C1CC(C1)C(N1CCC1)=O
C1CC(N(C1)CC1CC1)=O
C1CCN(C1)C(C1CC1)=O
C1CC2C3CCC(C1N2)O3
C1CC2(CCNCC2)C1=O
C1COCC/1=N/CC1CC1
C1CCN(CC1)C1CCC1
C1CCC(CC1)N1CCC1
C1CCN(CC1)CC1CC1
C1CCN2CCCCC2C1
C1CCC(C1)NC1CCC1
C1CC(C1)CN1CCCC1
C1CCC2(CC1)CCNC2
C1CCC(C1)NCC1CC1
C1CCC(C1)N1CCCC1
C1CCC2CNCCC2C1
c1csc2ccsc12
C1COCc2c1ccs2
C1CSCc2cn[nH]c12
C1C(CN1)c1nccs1
C1CNCc2c1ncs2
C1CN(C1)c1nccs1
C1C2C(CN1)C(NC2=O)=O
C1CC12C(NCC(N2)=O)=O
C1CC1N1C(CNC1=O)=O
C1COC[C@H]1c1nnco1
C1CC2CC(CC2OC1)=O
C1COCCC12CC(C2)=O
C1CCC(CC(CC1)=O)=O
C1CNC[C@@]12CC(NC2)=O
C1CC1NC(C1CNC1)=O
C1CNCCC12CC(N2)=O
C1CN[C@@H]2CCC(N2C1)=O
C1CC[N+](C1)=C1CCOC1
C1CCC2(CC1)CCCO2
C1CCC2(C1)CCCCO2
C1CCC(C1)OCC1CC1
C1CCC(C1)OC1CCC1
C1CC(C1)COC1CCC1
C1CC(C1)N1CCNCC1
C1CCN(C1)[C@H]1CCNC1
C1CNCCC1NC1CC1
C1CCC2(C1)CNCCN2
C1CCN(CC1)C1CNC1
c1csc2c1scn2
C1C(N2C=CCS[C@@H]12)=O
C1COCc2c1ncs2
C1CN(C1)c1nncs1
C1CN(C1)c1ncns1
C1Cn2cnnc2SC1
C1CC2N3C(COC13)CO2
C1COCC/1=[O+]/CC1CC1
C1CC(C1)/[O+]=C1\CCOC1
C1COC[C+]12CNCCN=2
C1CC(C1)N1CCOCC1
C1CC1CO[C@H]1CCNC1
C1CN(C1)C1CCOCC1
C1CCC2C(C1)NCCO2
C1COc2cscc2O1
C1c2c[nH]nc2CS1=O
C12C(NC(N1)=O)NC(N2)=O
C1C(CN1)N1CCOC1=O
C1C=CC=C1c1ccccc1
C1CCC2(CC1)OCCO2
C1CCC2(C1)OCCCO2
C1CCC2C(C1)OCCO2
c1ccc(cc1)c1ccc[nH]1
C1C(=CC=N1)c1ccccc1
C1C=CC=C1c1ccccn1
C1C=CC=C1c1cccnc1
C1C=CC=C1c1ccncc1
c1ccc(cc1)c1cc[nH]c1
c1ccc(cc1)n1cccc1
C1CNCCC12OCCO2
C1COCCN1C[C@H]1CO1
c1ccc(cc1)c1ccco1
C1C=COc2ccccc2C=1
c1ccc(cc1)c1ccoc1
c1ccc(cc1)c1cnc[nH]1
c1ccc(cc1)c1ccn[nH]1
c1ccnc(c1)c1ccc[nH]1
C1C(=CC=N1)c1ccccn1
c1cc(cnc1)c1ccc[nH]1
C1C(=CC=N1)c1cccnc1
c1cc(c2ccncc2)[nH]c1
C1C(=CC=N1)c1ccncc1
C1C=CC=C1c1cccnn1
C1C=CC=C1c1ccncn1
C1C=CC=C1c1cnccn1
C1C=CC=C1c1ncccn1
c1ccc(cc1)c1cn[nH]c1
c1ccc(cc1)n1cccn1
c1ccc(cc1)c1cc[nH]n1
c1ccc(cc1)c1ncc[nH]1
c1ccc(cc1)c1c[nH]cn1
c1ccc(cc1)n1ccnc1
c1cc(cnc1)n1cccc1
c1ccn(c1)c1ccncc1
C1=CNc2ccccc2N=C1
C1N=CC(c2ccccc2)=N1
C1=CNc2ccccc2C1=N
C1C[C@@H](C=C1)c1ccccc1
C1COCC[N+]12CCOC2
C1=CNc2ccccc2C1=O
c1ccnc(c1)c1ccco1
c1cc(cnc1)c1ccco1
c1cc(c2ccncc2)oc1
c1ccc(cc1)c1ncco1
c1ccc(cc1)c1cnco1
c1ccc(cc1)c1ccno1
C1=Cc2ccccc2NC1=O
C1=Cc2ccccc2NC1=O
c1ccnc(c1)c1ccoc1
c1cc(cnc1)c1ccoc1
c1ccc(cc1)c1cnoc1
C1=CNC(c2ccccc12)=O
c1ccc(cc1)c1cocn1
c1ccc(cc1)c1ccon1
C=C1C(Nc2ccccc12)=O
C1=Cc2ccccc2OC1=N
c1ccc(cc1)c1cnn[nH]1
c1ccnc(c1)c1cnc[nH]1
C1C(=CN=N1)c1ccccn1
c1ccnc(c1)c1ccn[nH]1
c1cc(cnc1)c1cnc[nH]1
C1C(=CN=N1)c1cccnc1
c1cc(cnc1)c1ccn[nH]1
c1cnccc1c1cnc[nH]1
C1C(=CN=N1)c1ccncc1
c1cnccc1c1ccn[nH]1
c1cc(c2ccc[nH]2)nnc1
C1C(=CC=N1)c1cccnn1
c1cc(c2ccncn2)[nH]c1
C1C(=CC=N1)c1ccncn1
c1cc(c2cnccn2)[nH]c1
C1C(=CC=N1)c1cnccn1
c1cnc(c2ccc[nH]2)nc1
C1C(=CC=N1)c1ncccn1
C1C=CC=C1c1ncncn1
c1cc(cnc1)c1cc[nH]n1
c1cc(cnc1)c1cn[nH]c1
c1ccnc(c1)c1cn[nH]c1
c1ccnc(c1)n1ccnc1
c1ccnc(c1)n1cccn1
c1cnccc1c1cn[nH]c1
c1cnn(c1)c1ccncc1
c1ccnc(c1)c1ncc[nH]1
c1cc(cnc1)c1ncc[nH]1
c1ccc(cc1)n1ccnn1
c1ccc(cc1)c1c[nH]nn1
c1cnccc1c1cc[nH]n1
c1cc(cnc1)n1cccn1
